Datetime,TEMP_MEAN_(C),WDIR_VECT_(DEG),WSPD_SCLR_(M/S),HUMIDITY_(%),Depth_per_day,gas_prod_vol_m3,SO2,TRS,NOx,NO,NO2,O3
2021-03-31,-2.3833333333333333,276.83,3.198924731182796,63.08548387096774,10105.62514490629,180271.38387096772,0.4173387096774194,0.857258064516129,4.264448924731182,0.9368279569892474,3.333064516129032,33.96021505376344
2021-04-30,3.0389213057620768,272.74,3.2577568003328654,52.33832175712501,7486.290765235957,175813.33333333334,0.33780442134077815,0.8182307980209029,1.8421767579413757,0.2938337801212614,1.5521302729005129,33.3360406641085
2021-05-31,10.07010154454599,267.21,2.8284565229009675,53.49278711000933,7131.277417861625,169231.40322580643,0.33524248385359495,0.4232101014225805,2.3129989309111174,0.29286142040622326,2.0300109292672017,26.714105883828104
2021-06-30,16.15027492322542,273.58,2.374317243255391,58.29123111278351,6885.44551148439,169982.47333333333,0.3001517277663209,0.412601478737065,8.219835203056165,5.267402217651409,2.953915910077873,21.927981354679844
2021-07-31,16.028670280763432,280.21,2.2704428510612966,65.91217563055474,7351.602160243839,171417.9387096774,0.7200688914115834,0.9060628172012747,4.4898915404382675,1.5073242533624038,2.986729739974397,19.2233653401552
2021-08-31,15.328503888570676,274.11,2.8749286511919925,65.12790956757084,7800.583275069539,178816.78064516129,0.6952029919644955,1.9903930284710432,2.394818655365545,0.43391071058697983,1.9628843690228237,20.187989796020222
2021-09-30,11.422354180740498,265.13,2.75953747519537,67.3272708397598,7916.856731174561,182590.16333333336,0.598683684607802,2.02298999512468,3.6348952481205665,1.4324569145969113,2.200804264740804,21.906204450220876
2021-10-31,2.391645604879253,257.55,2.789513216172767,75.13617816225147,6318.464400137279,177202.72903225807,0.29919270006432097,0.9256801989676097,3.305084205039909,0.7363628797816645,2.573585098235228,19.59664406918781
2021-11-30,-2.7080264798081126,272.71,3.014120294536232,77.77051417818357,4548.8802118000785,195808.15,1.116723492100074,1.3090791536016666,3.7084241068292423,0.5304665432407389,3.1801911397351392,23.42283543471592
2021-12-31,-15.345751581116568,291.65,2.98510857800249,69.95052607781435,2342.4079416096542,197774.0064516129,1.2288486511024286,1.129346090575605,2.734679346193732,0.3341568214839432,2.3996379135125183,30.0104973996822
