Datetime,TEMP_MEAN_(C),WDIR_VECT_(DEG),WSPD_SCLR_(M/S),HUMIDITY_(%),Depth_per_day,gas_prod_vol_m3,SO2,TRS,NOx,NO,NO2,O3
2020-08-03,16.920833333333334,251.97,5.345833333333334,61.92916666666667,5978.965795474152,159832.28064516129,0.11929824561403508,0.6833333333333332,1.2189692982456142,0.28081140350877193,0.9095394736842105,26.15548245614035
2020-08-04,16.683333333333334,259.43,6.479166666666667,53.050000000000004,6172.563881598554,159832.28064516129,0.0932017543859649,0.6,0.8747807017543859,0.1921052631578947,0.6592105263157895,24.840350877192986
2020-08-05,18.945833333333333,251.21,1.15,59.895833333333336,6306.397214931887,159832.28064516129,0.16874999999999998,1.175,2.2020833333333334,0.3875,1.8229166666666667,20.914583333333333
2020-08-06,15.1875,275.37,3.1875,66.99166666666666,6680.106976481812,159832.28064516129,0.18333333333333335,0.7041666666666666,1.15625,0.2916666666666667,0.8729166666666667,22.485416666666666
2020-08-07,14.120833333333332,260.44,5.9875,54.26666666666667,6730.7713948337305,159832.28064516129,0.17708333333333334,0.46875,1.09375,0.2520833333333333,0.8229166666666666,23.508333333333336
2020-08-08,13.566666666666668,268.89,5.0125,52.604166666666664,6643.428841924535,159832.28064516129,0.11041666666666666,0.3833333333333333,1.5729166666666667,0.6645833333333333,0.8895833333333334,24.0125
2020-08-09,12.841666666666667,264.77,5.295833333333333,59.44166666666666,7323.351190409383,159832.28064516129,0.23124999999999998,0.1625,0.7291666666666666,0.37916666666666665,0.35000000000000003,20.222916666666666
2020-08-10,13.916666666666666,267.27,5.516666666666667,52.175000000000004,7598.998917682111,159832.28064516129,0.15416666666666667,0.32916666666666666,0.8312499999999999,0.42083333333333334,0.42291666666666666,22.068749999999998
2020-08-11,11.058333333333332,270.11,2.495833333333333,57.87083333333334,8639.175840759033,159832.28064516129,0.08125,0.4895833333333333,1.3708333333333333,0.35625,1.0104166666666667,22.777083333333334
2020-08-12,9.862499999999999,280.12,3.0124999999999997,68.79583333333333,9428.483533066728,159832.28064516129,0.08333333333333333,0.45625,1.6708333333333334,0.6104166666666667,1.08125,14.589583333333332
2020-08-13,12.583333333333334,263.33,5.516666666666667,63.270833333333336,9591.0386184308,159832.28064516129,0.07083333333333335,0.32708333333333334,1.1604166666666667,0.35000000000000003,0.8229166666666666,14.125
2020-08-14,13.370833333333332,270.24,3.6,59.604166666666664,8609.1011184308,159832.28064516129,0.1875,0.21458333333333335,0.9604166666666667,0.24375,0.7166666666666667,22.77916666666667
2020-08-15,14.679166666666667,215.86,1.3916666666666666,79.22500000000001,9492.87701024042,159832.28064516129,0.19791666666666666,0.3020833333333333,1.3145833333333334,0.3979166666666667,0.93125,14.63125
2020-08-16,19.1375,276.98,2.0708333333333333,61.699999999999996,9378.843396795042,159832.28064516129,0.09166666666666667,0.43124999999999997,3.033333333333333,1.1458333333333333,1.8833333333333335,11.333333333333334
2020-08-17,18.216666666666665,273.85,1.8958333333333333,64.17083333333333,9459.216342125615,159832.28064516129,0.125,0.24375000000000002,4.108333333333333,1.9541666666666666,2.15625,15.370833333333332
2020-08-18,15.870833333333332,264.43,2.5500000000000003,67.05,9609.343425458948,159832.28064516129,0.3354166666666667,0.20625000000000002,3.6687499999999997,1.1166666666666667,2.5479166666666666,19.39375
2020-08-19,14.070833333333333,281.91,1.9708333333333334,59.475,9438.560816763296,159832.28064516129,0.125,0.20833333333333334,2.6062499999999997,0.5729166666666666,2.0187500000000003,21.193749999999998
2020-08-20,12.229166666666666,64.32,0.9125,84.2375,9951.843391331586,159832.28064516129,0.4770833333333333,0.31666666666666665,3.06875,0.4666666666666666,2.6020833333333333,12.927083333333334
2020-08-21,14.158333333333333,92.34,1.8458333333333334,88.47500000000001,9977.996253284447,159832.28064516129,0.7208333333333333,0.6208333333333333,2.1875,0.3,1.8791666666666667,16.724999999999998
2020-08-22,12.950000000000001,229.61,4.870833333333334,68.76666666666667,9749.277568963304,159832.28064516129,0.375,0.4354166666666666,1.5541666666666665,0.5395833333333333,1.0145833333333334,21.539583333333336
2020-08-23,12.670833333333334,275.01,2.8249999999999997,67.20416666666667,9878.933818963304,159832.28064516129,0.22916666666666666,0.2041666666666667,1.6624999999999999,0.4291666666666667,1.2458333333333333,14.745833333333332
2020-08-24,11.745833333333332,255.93,1.8208333333333335,77.05833333333334,9960.607654088752,159832.28064516129,0.1875,0.38125000000000003,2.475,0.9166666666666666,1.5479166666666666,14.802083333333334
2020-08-25,13.158333333333333,261.61,4.758333333333334,63.15,10188.09956218066,159832.28064516129,0.2791666666666667,0.40208333333333335,1.2520833333333334,0.35625,0.9,17.629166666666666
2020-08-26,12.729166666666666,268.23,4.4125000000000005,61.64166666666667,10632.016228847328,159832.28064516129,0.25833333333333336,0.36041666666666666,1.0645833333333334,0.29583333333333334,0.7770833333333332,22.260416666666668
2020-08-27,12.379166666666668,279.46,1.6791666666666665,65.47083333333333,10236.561683392782,159832.28064516129,0.20833333333333334,0.23124999999999998,1.5104166666666667,0.34375,1.175,19.220833333333335
2020-08-28,10.720833333333333,264.99,2.2666666666666666,66.00416666666666,9984.212477043577,159832.28064516129,0.25625000000000003,0.40208333333333335,2.408333333333333,0.7770833333333332,1.64375,18.591666666666665
2020-08-29,9.049999999999999,285.74,4.1875,61.958333333333336,9802.212477043577,159832.28064516129,0.3541666666666667,0.3958333333333333,1.125,0.23333333333333336,0.8833333333333333,23.214583333333334
2020-08-30,9.954166666666667,270.78,2.966666666666667,63.5,9891.260096091197,159832.28064516129,0.31666666666666665,0.3166666666666667,1.4729166666666667,0.37083333333333335,1.1208333333333333,17.914583333333333
2020-08-31,11.2875,264.5,6.054166666666667,65.76666666666667,9891.260096091197,159832.28064516129,0.425,0.6,1.4208333333333334,0.3854166666666667,1.0395833333333333,20.65625
2020-09-01,13.600000000000001,266.37,6.879166666666666,52.54583333333333,9672.520965656411,150014.03666666665,0.3979166666666667,0.5166666666666667,1.0041666666666667,0.23958333333333334,0.7583333333333333,28.883333333333336
2020-09-02,13.008333333333333,269.33,3.2125,55.75416666666666,9338.68330331875,150014.03666666665,0.2916666666666667,0.27291666666666664,1.2145833333333333,0.29375,0.9375,23.620833333333334
2020-09-03,13.275,267.29,3.783333333333333,58.354166666666664,8642.368640985778,150014.03666666665,0.25625000000000003,0.14791666666666667,1.2583333333333333,0.27708333333333335,0.9874999999999999,22.510416666666668
2020-09-04,14.875,270.5,3.5666666666666664,61.44583333333333,8718.99159180545,150014.03666666665,0.3145833333333333,0.13541666666666666,1.4291666666666665,0.28125,1.1500000000000001,21.410416666666666
2020-09-05,12.487499999999999,304.5,1.5250000000000001,78.70416666666667,8291.527489241347,150014.03666666665,0.19375,0.4354166666666666,2.0729166666666665,0.33125,1.7541666666666667,20.297916666666666
2020-09-06,9.25,331.25,0.9249999999999999,77.81666666666666,8392.798322574681,150014.03666666665,0.08333333333333333,0.5083333333333333,2.19375,0.3875,1.8145833333333332,17.447916666666668
2020-09-07,9.9625,254.78,2.408333333333333,64.87083333333334,8543.525595301953,150014.03666666665,0.07916666666666668,0.16458333333333333,1.4875,0.3958333333333333,1.1020833333333333,16.743750000000002
2020-09-08,16.504166666666666,271.45,3.391666666666667,51.19583333333333,8690.051236327594,150014.03666666665,0.32083333333333336,0.2791666666666667,1.46875,0.26875,1.2041666666666666,21.097916666666666
